# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Apr 26 17:36:22 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00024632 -1.80000 10.11394 0.6161707640 2.3317515850    0.616 -0.530  3.7395  4.668    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-14      0.00 8.058e-01 1.940e-01 3.845e-05 1.039e-05 9.436e-05 -1.000 2.426e-04 6.096 4.928 4.578 4.503
0.00024632 -1.80000 10.11394 0.6258440018 2.3378093243    0.625 -0.485  3.7454  4.653    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1  -2.7e-20      0.00 8.091e-01 1.907e-01 3.790e-05 1.024e-05 9.304e-05 -1.000 2.362e-04 5.984 4.842 4.500 4.430
0.00024632 -1.80000 10.11394 0.6348307133 2.3432474136    0.634 -0.443  3.7507  4.639    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -4.15e-19      0.00 8.123e-01 1.875e-01 3.737e-05 1.010e-05 9.178e-05 -1.000 2.022e-04 5.878 4.761 4.426 4.360
0.00024632 -1.80000 10.11394 0.6435836554 2.3483762741    0.643 -0.402  3.7559  4.624    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -2.85e-16      0.00 8.155e-01 1.843e-01 3.683e-05 9.958e-06 9.050e-05 -1.000 2.017e-04 5.775 4.683 4.355 4.293
0.00024632 -1.80000 10.11394 0.6499999762 2.3520355225    0.650 -0.371  3.7596  4.612    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-14      0.00 8.180e-01 1.818e-01 3.642e-05 9.850e-06 8.953e-05 -1.000 2.356e-04 5.698 4.624 4.301 4.242
0.00024632 -1.80000 10.11394 0.6532478333 2.3538560867    0.653 -0.356  3.7614  4.606    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1  -3.4e-14      0.00 8.195e-01 1.802e-01 3.617e-05 9.782e-06 8.891e-05 -1.000 2.326e-04 5.659 4.594 4.273 4.216
0.00024632 -1.80000 10.11394 0.6640633345 2.3597717285    0.664 -0.302  3.7672  4.583    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-14      0.00 8.249e-01 1.749e-01 3.528e-05 9.547e-06 8.678e-05 -1.000 1.927e-04 5.526 4.489 4.175 4.123
0.00024632 -1.80000 10.11394 0.6743763089 2.3652098179    0.674 -0.250  3.7728  4.560    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-15      0.00 8.304e-01 1.694e-01 3.438e-05 9.306e-06 8.463e-05 -1.000 1.869e-04 5.394 4.385 4.078 4.030
0.00024632 -1.80000 10.11394 0.6839853525 2.3701071739    0.684 -0.199  3.7778  4.535    1  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1 -5.79e-19      0.00 8.359e-01 1.639e-01 3.348e-05 9.068e-06 8.250e-05 -1.000 2.031e-04 5.268 4.283 3.983 3.939
0.00024632 -1.80000 10.11394 0.6929176450 2.3745198250    0.693 -0.150  3.7825  4.510    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-16      0.00 8.412e-01 1.586e-01 3.260e-05 8.834e-06 8.040e-05 -1.000 2.206e-04 5.145 4.184 3.890 3.850
