346.040192     13.070487
216.016113     14.991573
215.991104     23.980244
21.020414     14.968665
304.997955     14.999449
379.054047     16.964500
12.002292     17.014812
253.980042     18.032795
333.075165     19.969048
66.033340     21.988609
352.012482     22.057226
430.894531     23.023489
208.005203     23.994551
238.033035     24.962383
440.924988     26.259586
275.000641     25.034311
277.010620     28.980953
105.978783     29.062620
251.025009     30.993732
338.041077     33.998505
284.953369     39.083889
56.018608     40.012592
449.026123     40.004971
479.009735     42.020073
474.157776     47.989624
317.002075     48.026760
383.995300     50.894535
445.989197     49.002560
362.990845     50.031803
361.298492     56.992794
423.994965     51.021286
82.031349     53.025993
317.010376     54.998425
323.189056     56.921047
343.019348     56.016266
420.111206     58.018040
424.005737     63.014271
367.706146     70.357643
24.283974     68.090477
440.973969     66.963707
474.002258     67.998817
337.998413     70.009224
459.027618     71.972557
182.982193     76.000435
359.012024     76.993988
74.016350     79.040878
215.034927     79.975525
393.144501     84.043999
400.015442     85.032829
290.977966     85.984177
468.991730     88.990936
65.012817     92.024170
43.970554     93.027069
90.998016     94.129189
149.003189     93.037888
273.057220     94.153641
263.056732     96.115036
269.998230     105.000397
83.016502     98.040970
450.997955     97.989944
152.001999     101.006493
294.048279     103.001053
203.012238     103.017456
385.971222     104.027641
165.005554     106.020653
35.231060     111.106567
50.988293     108.026161
159.999313     107.003052
237.387955     110.960846
101.993362     113.008751
302.002106     112.987503
407.037170     116.036171
235.016647     120.011635
144.999161     124.029945
283.036469     125.982079
283.057190     131.965851
17.993259     126.022705
37.067894     129.091507
429.032349     129.057922
81.001808     128.006149
84.987862     130.005463
133.005951     133.011475
238.982147     134.010818
318.011444     136.014389
477.011475     136.999512
217.027695     138.000168
84.982079     138.994614
193.005844     140.026321
14.041365     142.021042
231.036972     145.963867
481.941742     147.088776
487.005646     154.991882
49.014721     148.004852
53.993099     150.009857
328.106964     149.984421
186.019302     150.019806
89.988327     151.085159
319.005280     151.024216
370.058411     157.074097
299.859222     156.139999
190.931137     158.940704
453.000793     157.021591
457.991547     159.993103
228.958099     166.106155
182.996170     165.998932
167.001068     170.007065
190.986969     171.974640
182.046997     172.131332
53.028011     173.018051
438.038971     175.067261
273.004791     176.998642
23.019407     177.988953
334.000977     180.026871
92.992249     179.000061
93.013885     183.999207
434.136475     181.872787
165.992310     181.000946
162.000504     183.991272
153.057083     190.038193
487.934387     189.069427
304.041443     191.984421
265.014801     196.248383
59.210037     198.952545
446.986176     197.086655
451.166595     205.011520
124.007370     199.007797
127.995567     200.006317
300.991180     198.006668
29.014788     198.999283
149.006287     199.994644
79.924881     209.067612
320.016693     208.996048
32.008026     210.001862
176.980713     210.003220
275.076324     211.026367
143.974197     212.051727
318.053253     215.081467
399.985168     213.990082
499.010925     215.006470
47.065037     221.098862
361.061462     224.995529
108.994560     225.076874
106.044868     231.003250
264.971222     225.065475
463.990356     225.022217
391.993500     227.032028
164.244995     230.102829
211.996689     227.011673
481.996704     227.019669
250.000580     230.997025
254.022583     235.996674
255.016693     241.002121
329.153809     235.914841
210.997421     237.005890
144.016327     238.983139
308.043091     240.970169
236.125565     245.095795
242.047089     249.009964
52.038143     246.972260
408.972382     246.049622
151.016846     247.000565
321.989349     246.989578
116.999878     248.054245
296.030487     249.001968
315.065460     250.002304
335.985413     249.014145
338.021729     254.977142
65.987946     252.039398
211.003525     254.001480
213.009262     262.003815
245.073502     256.062073
287.209167     259.927277
424.039154     260.995911
45.010933     264.047516
430.029846     262.000122
400.021973     263.009735
29.008678     265.014343
70.077385     266.983734
492.983032     265.022369
396.002747     266.998901
387.001068     269.006073
415.000183     269.013458
297.277252     272.821045
303.992645     274.052643
402.000183     269.023407
175.010376     276.023651
179.013687     278.972351
262.988556     277.030670
122.008041     278.010834
99.989502     278.998505
294.995514     278.975281
481.032288     279.995789
448.997314     281.992401
69.034264     284.027069
68.027863     287.978455
228.014908     283.995819
193.026749     290.034363
475.981384     292.979126
340.159607     300.965729
161.041443     301.075470
297.003113     301.021576
491.990204     301.990387
29.028395     304.019104
369.031158     310.992523
355.022614     316.992188
176.018250     318.000122
181.090912     320.978149
326.059967     325.984955
383.065094     327.997314
160.009125     328.017670
338.061340     329.936310
234.106750     333.949371
277.992737     337.028625
180.053879     335.991913
475.023926     339.010864
381.045624     340.972260
210.010132     347.988678
246.019821     354.990753
11.041977     353.992279
17.031298     354.981903
498.997864     358.025909
494.013641     361.996643
70.164963     363.889954
111.936737     363.066101
205.976822     364.110779
371.009674     366.127594
334.004669     367.994019
392.014069     367.004211
179.053406     367.986786
248.985977     369.976166
412.989807     371.976318
478.031586     372.115509
386.006561     377.029144
374.034790     378.965088
72.990425     379.053284
32.028080     381.091309
366.009338     379.981659
445.033020     380.029388
473.013672     379.987244
248.064972     383.009979
193.979675     382.025055
190.987717     386.017487
75.050835     389.970642
305.990814     391.021912
405.008606     392.007416
24.033510     393.055725
391.033722     398.041809
347.023224     402.015747
460.998352     404.002777
478.129364     403.976288
446.274536     409.992096
342.991608     405.991821
280.986420     408.999695
306.979248     412.053162
442.008240     421.997772
283.034912     425.959656
342.986206     425.972656
478.018860     431.029358
481.067627     436.923187
56.160973     434.240967
313.986237     434.045319
367.018250     452.994080
51.155994     457.901703
56.004124     458.037720
382.018890     463.981964
125.853531     463.204071
404.035034     465.049927
292.864136     466.867401
139.026245     466.153076
135.966232     470.860474
141.932510     475.072571
466.999084     467.998199
162.887268     469.121338
156.097549     472.082733
172.056656     471.034119
172.047165     474.042786
172.913177     479.049805
68.938637     474.078888
146.904800     474.072510
131.130463     477.096130
144.206894     488.060577
135.983566     483.084564
132.233276     486.040771
138.219666     489.267761
414.987244     478.071747
150.978882     485.296265
157.875443     491.057892
295.118774     480.019165
376.016754     481.982361
404.208496     484.057648
167.848648     483.021088
331.020538     484.271484
328.095123     491.988800
476.001923     484.005005
228.002441     485.210846
346.975800     488.028259
430.007660     490.997223
160.943146     496.996857
180.172638     490.057159
184.108704     493.941956
184.205063     499.047211
419.993561     492.004395
139.976654     497.112488
165.839722     507.882355
148.057709     493.014832
121.966011     494.086639
127.012032     495.988739
265.014740     493.112335
117.017540     495.052734
167.871262     495.936066
163.035095     512.893799
131.985199     502.956635
143.986237     502.993774
127.048172     504.895111
129.950806     507.955627
448.003174     502.019897
86.359627     505.097382
391.028320     503.992615
157.021088     504.996796
157.041504     514.944885
143.131577     515.015564
136.013611     509.021515
135.150604     513.000427
422.017548     508.994659
176.141327     511.956207
285.062683     514.239807
424.008728     517.006165
459.028687     526.045837
460.995392     530.986816
267.246582     529.902466
41.061554     538.913208
315.977386     539.078979
439.933990     540.278259
332.003143     541.156921
383.042053     548.005493
459.999298     550.007080
267.022186     551.045410
302.010773     554.026978
446.207214     560.060852
228.043594     560.167908
328.023804     561.074829
213.987671     565.093140
490.024475     566.962036
329.006958     570.990479
433.017792     571.977173
37.973587     575.107422
485.009003     579.007690
378.105347     580.926331
380.004913     586.994263
486.989990     585.989197
58.051674     588.996033
472.995392     589.011719
28.097692     591.033508
253.969818     595.093750
260.114624     595.055054
469.000214     594.024170
349.075897     596.986938
181.204803     597.138184
301.033966     600.007935
215.063614     601.999817
218.066742     603.999207
113.012512     603.079956
194.087097     602.986023
444.100922     609.947693
443.000671     616.043701
360.006958     611.016418
244.993820     613.034485
397.069153     617.232056
415.995972     617.007446
112.203087     615.945435
17.237400     616.995239
408.986420     616.993713
208.995590     619.064941
132.152634     619.975891
253.140625     621.024780
287.997742     620.012573
342.146973     621.033203
436.997589     623.006165
445.001343     623.996704
314.028320     625.042236
119.055595     626.035522
384.997528     626.015259
124.997902     626.087219
278.050842     626.993103
290.049164     629.028625
172.020309     631.276306
330.992798     631.038330
447.021881     632.009583
268.994202     634.032715
327.002289     635.055542
370.129761     637.101563
376.999115     639.127869
210.069260     639.980042
48.105751     643.221497
389.034119     642.984375
