# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Apr 26 10:46:50 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00015547 -2.00000 8.47712 0.1583688110 1.5298476219    0.158 -2.216  3.6016  5.211    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.79e-16      0.00 7.506e-01 2.493e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 10.310 8.674 8.172 8.015
0.00015547 -2.00000 8.47712 0.1631793380 1.5515257120    0.163 -2.187  3.6036  5.203    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.1e-16      0.00 7.506e-01 2.493e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 10.236 8.606 8.104 7.945
0.00015547 -2.00000 8.47712 0.1982972175 1.6880702972    0.198 -2.012  3.6144  5.156    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.27e-16      0.00 7.505e-01 2.493e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 9.800 8.202 7.696 7.533
0.00015547 -2.00000 8.47712 0.2029198259 1.7036917210    0.203 -1.991  3.6157  5.150    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.59e-16      0.00 7.505e-01 2.493e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 9.748 8.154 7.647 7.485
0.00015547 -2.00000 8.47712 0.2525954247 1.8468697071    0.252 -1.806  3.6266  5.105    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-15      0.00 7.504e-01 2.494e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 9.285 7.723 7.218 7.057
0.00015547 -2.00000 8.47712 0.3022710085 1.9574397802    0.302 -1.657  3.6355  5.069    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-15      0.00 7.503e-01 2.495e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 8.914 7.377 6.878 6.721
0.00015547 -2.00000 8.47712 0.3519465625 2.0465965271    0.352 -1.531  3.6433  5.041    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.88e-15      0.00 7.503e-01 2.495e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 8.598 7.084 6.591 6.439
0.00015547 -2.00000 8.47712 0.3739081025 2.0809485912    0.374 -1.465  3.6469  5.015    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.19e-15      0.00 7.506e-01 2.492e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 8.432 6.928 6.439 6.290
0.00015547 -2.00000 8.47712 0.4016221464 2.1207315922    0.401 -1.394  3.6518  4.994    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 8.254 6.764 6.281 6.135
0.00015547 -2.00000 8.47712 0.4512977004 2.1838121414    0.451 -1.250  3.6641  4.951    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 7.895 6.443 5.974 5.840
0.00015547 -2.00000 8.47712 0.4726141691 2.2081739902    0.472 -1.181  3.6706  4.928    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 7.722 6.291 5.831 5.702
0.00015547 -2.00000 8.47712 0.5009732842 2.2384552956    0.501 -1.096  3.6793  4.903    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.200e-05 -1.000 1.636e-04 7.511 6.108 5.662 5.540
0.00015547 -2.00000 8.47712 0.5506489277 2.2841949463    0.550 -0.939  3.6956  4.852    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.31e-15      0.00 7.516e-01 2.483e-01 2.934e-05 7.914e-06 7.178e-05 -1.000 1.574e-04 7.117 5.773 5.353 5.245
0.00015547 -2.00000 8.47712 0.6003244519 2.3213412762    0.600 -0.777  3.7156  4.807    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-14      0.00 7.519e-01 2.480e-01 2.930e-05 7.906e-06 7.171e-05 -1.000 1.637e-04 6.712 5.445 5.058 4.965
0.00015547 -2.00000 8.47712 0.6499999762 2.3520355225    0.650 -0.619  3.7365  4.767    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-14      0.00 7.524e-01 2.475e-01 2.925e-05 7.894e-06 7.159e-05 -1.000 1.637e-04 6.316 5.138 4.785 4.707
0.00015547 -2.00000 8.47712 0.6999999881 2.3779268265    0.700 -0.467  3.7584  4.735    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-14      0.00 7.529e-01 2.469e-01 2.919e-05 7.876e-06 7.143e-05 -1.000 1.637e-04 5.937 4.860 4.536 4.475
0.00015547 -2.00000 8.47712 0.7500000000 2.3998889923    0.750 -0.325  3.7793  4.707    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -3.04e-14      0.00 7.539e-01 2.459e-01 2.871e-05 7.841e-06 7.122e-05 -1.000 1.637e-04 5.581 4.607 4.309 4.265
0.00015547 -2.00000 8.47712 0.8000000119 2.4187245369    0.800 -0.193  3.7962  4.670    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-14      0.00 7.555e-01 2.444e-01 2.856e-05 7.799e-06 7.085e-05 -1.000 1.637e-04 5.251 4.365 4.092 4.059
0.00015547 -2.00000 8.47712 0.8500000238 2.4350347519    0.850 -0.070  3.8122  4.638    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-14      0.00 7.552e-01 2.446e-01 2.862e-05 7.816e-06 7.101e-05 -1.000 1.637e-04 4.945 4.141 3.895 3.872
0.00015547 -2.00000 8.47712 0.8999999762 2.4492788315    0.899  0.049  3.8272  4.604    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.38e-14      0.00 7.554e-01 2.444e-01 2.860e-05 7.812e-06 7.097e-05 -1.000 1.637e-04 4.647 3.919 3.703 3.684
0.00015547 -2.00000 8.47712 0.9218627214 2.4549515247    0.921  0.098  3.8341  4.593    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -8.26e-14      0.00 7.554e-01 2.444e-01 2.860e-05 7.812e-06 7.097e-05 -1.000 1.637e-04 4.526 3.831 3.629 3.612
0.00015547 -2.00000 8.47712 0.9500000477 2.4618122578    0.950  0.158  3.8427  4.580    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -9.5e-14      0.00 7.553e-01 2.446e-01 2.861e-05 7.815e-06 7.100e-05 -1.000 1.637e-04 4.375 3.722 3.539 3.523
0.00015547 -2.00000 8.47712 1.0000000000 2.4729156494    1.000  0.261  3.8582  4.562    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.2e-13      0.00 7.555e-01 2.444e-01 2.859e-05 7.810e-06 7.096e-05 -1.000 1.377e-04 4.117 3.542 3.392 3.378
0.00015547 -2.00000 8.47712 1.0499999523 2.4828116894    1.049  0.358  3.8751  4.553    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-13      0.00 7.557e-01 2.442e-01 2.858e-05 7.806e-06 7.092e-05 -1.000 1.353e-04 3.875 3.387 3.272 3.259
0.00015547 -2.00000 8.47712 1.1000000238 2.4916803837    1.099  0.449  3.8940  4.559    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.51e-13      0.00 7.558e-01 2.440e-01 2.856e-05 7.801e-06 7.088e-05 -1.000 1.636e-04 3.649 3.259 3.184 3.171
0.00015547 -2.00000 8.47712 1.1095774174 2.4932744503    1.109  0.465  3.8978  4.561    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-13      0.00 7.559e-01 2.440e-01 2.856e-05 7.800e-06 7.087e-05 -1.000 1.636e-04 3.607 3.238 3.169 3.157
0.00015547 -2.00000 8.47712 1.1499999762 2.4996678829    1.149  0.535  3.9133  4.569    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.64e-13      0.00 7.560e-01 2.438e-01 2.855e-05 7.797e-06 7.084e-05 -1.000 1.637e-04 3.433 3.151 3.111 3.098
0.00015547 -2.00000 8.47712 1.2000000477 2.5068950653    1.199  0.616  3.9316  4.579    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-13      0.00 7.561e-01 2.437e-01 2.853e-05 7.794e-06 7.081e-05 -1.000 1.637e-04 3.229 3.056 3.044 3.031
0.00015547 -2.00000 8.47712 1.2500000000 2.5134611130    1.250  0.694  3.9488  4.588    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-13      0.00 7.563e-01 2.435e-01 2.851e-05 7.790e-06 7.077e-05 -1.000 1.637e-04 3.035 2.975 2.981 2.969
0.00015547 -2.00000 8.47712 1.2999999523 2.5194499493    1.300  0.768  3.9652  4.596    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-13      0.00 7.565e-01 2.433e-01 2.850e-05 7.786e-06 7.075e-05 -1.000 1.637e-04 2.850 2.899 2.919 2.909
0.00015547 -2.00000 8.47712 1.3500000238 2.5249314308    1.350  0.841  3.9810  4.604    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-13      0.00 7.566e-01 2.432e-01 2.849e-05 7.783e-06 7.071e-05 -1.000 1.636e-04 2.668 2.826 2.857 2.849
0.00015547 -2.00000 8.47712 1.3999999762 2.5299651623    1.400  0.911  3.9962  4.610    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-13      0.00 7.568e-01 2.431e-01 2.848e-05 7.779e-06 7.068e-05 -1.000 1.637e-04 2.493 2.756 2.794 2.789
0.00015547 -2.00000 8.47712 1.4500000477 2.5346016884    1.450  0.978  4.0106  4.616    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.74e-13      0.00 7.569e-01 2.429e-01 2.846e-05 7.775e-06 7.065e-05 -1.000 1.636e-04 2.324 2.689 2.734 2.732
0.00015547 -2.00000 8.47712 1.5000000000 2.5388846397    1.500  1.044  4.0244  4.620    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-13      0.00 7.571e-01 2.428e-01 2.845e-05 7.773e-06 7.062e-05 -1.000 1.637e-04 2.161 2.624 2.674 2.675
0.00015547 -2.00000 8.47712 1.5303332806 2.5413265228    1.530  1.082  4.0324  4.622    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-13      0.00 7.572e-01 2.427e-01 2.844e-05 7.770e-06 7.060e-05 -1.000 1.637e-04 2.065 2.585 2.638 2.641
0.00015547 -2.00000 8.47712 1.5499999523 2.5428512096    1.550  1.106  4.0374  4.624    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.572e-01 2.426e-01 2.844e-05 7.769e-06 7.059e-05 -1.000 1.636e-04 2.004 2.561 2.614 2.619
0.00015547 -2.00000 8.47712 1.5945255756 2.5461437702    1.594  1.161  4.0486  4.626    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.04e-13      0.00 7.573e-01 2.425e-01 2.843e-05 7.766e-06 7.057e-05 -1.000 1.346e-04 1.868 2.505 2.562 2.569
0.00015547 -2.00000 8.47712 1.6000000238 2.5465342999    1.600  1.167  4.0500  4.627    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-13      0.00 7.574e-01 2.425e-01 2.843e-05 7.766e-06 7.056e-05 -1.000 1.259e-04 1.852 2.498 2.555 2.563
0.00015547 -2.00000 8.47712 1.6266657114 2.5483922958    1.626  1.199  4.0564  4.628    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.47e-23      0.00 7.574e-01 2.424e-01 2.842e-05 7.764e-06 7.055e-05 -1.000 1.180e-04 1.772 2.465 2.524 2.533
0.00015547 -2.00000 8.47712 1.6499998569 2.5499615669    1.649  1.227  4.0620  4.629    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.575e-01 2.424e-01 2.842e-05 7.764e-06 7.054e-05 -1.000 1.221e-04 1.703 2.436 2.496 2.507
0.00015547 -2.00000 8.47712 1.6935071945 2.5527553558    1.693  1.277  4.0722  4.630    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.576e-01 2.423e-01 2.841e-05 7.761e-06 7.052e-05 -1.000 1.555e-04 1.577 2.383 2.445 2.458
0.00015547 -2.00000 8.47712 1.7000000477 2.5531582832    1.699  1.285  4.0737  4.630    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.576e-01 2.423e-01 2.841e-05 7.761e-06 7.052e-05 -1.000 1.637e-04 1.558 2.375 2.438 2.451
0.00015547 -2.00000 8.47712 1.7181763649 2.5542674065    1.717  1.306  4.0779  4.631    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.576e-01 2.422e-01 2.840e-05 7.760e-06 7.051e-05 -1.000 1.637e-04 1.506 2.353 2.417 2.431
0.00015547 -2.00000 8.47712 1.7500000000 2.5561456680    1.749  1.342  4.0851  4.631    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.577e-01 2.421e-01 2.840e-05 7.758e-06 7.049e-05 -1.000 1.637e-04 1.416 2.315 2.380 2.396
0.00015547 -2.00000 8.47712 1.7999999523 2.5589430332    1.799  1.398  4.0961  4.632    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.578e-01 2.421e-01 2.839e-05 7.756e-06 7.047e-05 -1.000 1.636e-04 1.276 2.254 2.322 2.340
0.00015547 -2.00000 8.47712 1.8499999046 2.5615673065    1.849  1.453  4.1068  4.631    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.579e-01 2.419e-01 2.838e-05 7.754e-06 7.046e-05 -1.000 1.595e-04 1.138 2.194 2.264 2.284
0.00015547 -2.00000 8.47712 1.8767999411 2.5629076958    1.876  1.482  4.1123  4.631    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.580e-01 2.419e-01 2.838e-05 7.752e-06 7.044e-05 -1.000 1.633e-04 1.066 2.161 2.233 2.254
0.00015547 -2.00000 8.47712 1.9000000954 2.5640332699    1.899  1.507  4.1169  4.630    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.580e-01 2.418e-01 2.837e-05 7.751e-06 7.043e-05 -1.000 1.636e-04 1.003 2.132 2.205 2.227
0.00015547 -2.00000 8.47712 1.9500000477 2.5663545132    1.950  1.560  4.1266  4.626    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.581e-01 2.418e-01 2.836e-05 7.749e-06 7.042e-05 -1.000 1.636e-04 0.870 2.068 2.143 2.167
0.00015547 -2.00000 8.47712 1.9646311998 2.5670080185    1.964  1.576  4.1293  4.625    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.581e-01 2.417e-01 2.836e-05 7.748e-06 7.041e-05 -1.000 1.636e-04 0.831 2.049 2.124 2.149
0.00015547 -2.00000 8.47712 2.0000000000 2.5685424805    2.000  1.613  4.1357  4.621    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.582e-01 2.416e-01 2.835e-05 7.747e-06 7.039e-05 -1.000 1.637e-04 0.737 2.002 2.078 2.104
0.00015547 -2.00000 8.47712 2.0149021149 2.5691707134    2.015  1.629  4.1383  4.619    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.582e-01 2.416e-01 2.835e-05 7.746e-06 7.039e-05 -1.000 1.636e-04 0.698 1.982 2.059 2.085
0.00015547 -2.00000 8.47712 2.0499999523 2.5706083775    2.050  1.665  4.1441  4.613    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.582e-01 2.416e-01 2.835e-05 7.746e-06 7.038e-05 -1.000 1.637e-04 0.607 1.933 2.011 2.038
0.00015547 -2.00000 8.47712 2.0649216175 2.5712027550    2.064  1.680  4.1465  4.610    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.583e-01 2.416e-01 2.835e-05 7.745e-06 7.038e-05 -1.000 1.636e-04 0.569 1.912 1.991 2.018
0.00015547 -2.00000 8.47712 2.0999999046 2.5725615025    2.099  1.716  4.1518  4.603    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.583e-01 2.415e-01 2.834e-05 7.744e-06 7.037e-05 -1.000 1.636e-04 0.479 1.860 1.940 1.968
0.00015547 -2.00000 8.47712 2.1500000954 2.5744106770    2.149  1.767  4.1588  4.590    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.584e-01 2.414e-01 2.834e-05 7.742e-06 7.035e-05 -1.000 1.637e-04 0.352 1.784 1.865 1.895
0.00015547 -2.00000 8.47712 2.1593854427 2.5747468472    2.158  1.777  4.1600  4.588    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.584e-01 2.414e-01 2.834e-05 7.741e-06 7.035e-05 -1.000 1.637e-04 0.329 1.769 1.851 1.880
0.00015547 -2.00000 8.47712 2.2000000477 2.5761635303    2.199  1.818  4.1647  4.573    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.584e-01 2.414e-01 2.833e-05 7.741e-06 7.034e-05 -1.000 1.636e-04 0.225 1.699 1.782 1.813
0.00015547 -2.00000 8.47712 2.2299907207 2.5771715641    2.228  1.848  4.1679  4.562    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.585e-01 2.414e-01 2.833e-05 7.741e-06 7.034e-05 -1.000 1.637e-04 0.151 1.648 1.732 1.763
0.00015547 -2.00000 8.47712 2.2500000000 2.5778269768    2.249  1.868  4.1698  4.553    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.585e-01 2.414e-01 2.833e-05 7.741e-06 7.034e-05 -1.000 1.629e-04 0.100 1.612 1.696 1.727
0.00015547 -2.00000 8.47712 2.2914829254 2.5791437626    2.290  1.909  4.1736  4.535    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.585e-01 2.413e-01 2.833e-05 7.741e-06 7.034e-05 -1.000 1.633e-04 -0.003 1.535 1.620 1.652
0.00015547 -2.00000 8.47712 2.2999999523 2.5794074535    2.299  1.918  4.1743  4.531    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.585e-01 2.413e-01 2.833e-05 7.741e-06 7.034e-05 -1.000 1.637e-04 -0.024 1.519 1.604 1.636
0.00015547 -2.00000 8.47712 2.3463361263 2.5808031559    2.345  1.963  4.1780  4.509    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.550e-01 2.448e-01 2.865e-05 7.825e-06 7.109e-05 -1.000 1.636e-04 -0.139 1.432 1.518 1.550
0.00015547 -2.00000 8.47712 2.3942446709 2.5821812153    2.393  2.011  4.1811  4.482    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.512e-01 2.486e-01 2.900e-05 7.918e-06 7.192e-05 -1.000 1.637e-04 -0.259 1.334 1.420 1.454
0.00015547 -2.00000 8.47712 2.4000000954 2.5823426247    2.399  2.017  4.1814  4.479    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 2.904e-05 7.930e-06 7.202e-05 -1.000 1.636e-04 -0.273 1.322 1.408 1.442
0.00015547 -2.00000 8.47712 2.4064273834 2.5825216770    2.406  2.024  4.1817  4.475    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 2.904e-05 7.930e-06 7.202e-05 -1.000 1.636e-04 -0.289 1.308 1.394 1.428
0.00015547 -2.00000 8.47712 2.4486627579 2.5836715698    2.448  2.066  4.1832  4.445    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 2.904e-05 7.930e-06 7.202e-05 -1.000 1.636e-04 -0.396 1.212 1.299 1.332
0.00015547 -2.00000 8.47712 2.4872882366 2.5846838951    2.487  2.106  4.1839  4.416    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 2.904e-05 7.930e-06 7.202e-05 -1.000 1.636e-04 -0.494 1.119 1.206 1.240
0.00015547 -2.00000 8.47712 2.5361077785 2.5859129429    2.536  2.156  4.1836  4.372    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 2.904e-05 7.930e-06 7.202e-05 -1.000 1.636e-04 -0.621 0.989 1.075 1.109
0.00015547 -2.00000 8.47712 2.5761470795 2.5868809223    2.576  2.199  4.1820  4.329    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 2.904e-05 7.930e-06 7.202e-05 -1.000 1.636e-04 -0.729 0.870 0.956 0.989
0.00015547 -2.00000 8.47712 2.5999999046 2.5874414444    2.600  2.225  4.1805  4.301    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 2.904e-05 7.930e-06 7.202e-05 -1.000 1.636e-04 -0.794 0.794 0.879 0.913
