# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Apr 26 10:01:45 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00015547 -2.00000 8.30103 0.3022710085 1.9574397802    0.302 -1.659  3.6355  5.071    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-15      0.00 7.505e-01 2.493e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 8.918 7.381 6.882 6.725
0.00015547 -2.00000 8.30103 0.3519465625 2.0465965271    0.352 -1.534  3.6433  5.044    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-15      0.00 7.505e-01 2.493e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 8.605 7.090 6.598 6.446
0.00015547 -2.00000 8.30103 0.3545056283 2.0507409573    0.354 -1.526  3.6437  5.040    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.9e-15      0.00 7.506e-01 2.493e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 8.585 7.072 6.580 6.428
0.00015547 -2.00000 8.30103 0.4016221464 2.1207315922    0.401 -1.398  3.6521  5.000    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 8.266 6.777 6.294 6.149
0.00015547 -2.00000 8.30103 0.4512977004 2.1838121414    0.451 -1.254  3.6646  4.957    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.47e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.636e-04 7.905 6.454 5.987 5.853
0.00015547 -2.00000 8.30103 0.5009732842 2.2384552956    0.501 -1.099  3.6795  4.906    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.99e-15      0.00 7.507e-01 2.491e-01 2.943e-05 7.939e-06 7.201e-05 -1.000 1.637e-04 7.516 6.114 5.669 5.547
0.00015547 -2.00000 8.30103 0.5144385099 2.2518591881    0.514 -1.053  3.6839  4.890    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.56e-15      0.00 7.508e-01 2.490e-01 2.942e-05 7.936e-06 7.198e-05 -1.000 1.636e-04 7.403 6.017 5.578 5.460
0.00015547 -2.00000 8.30103 0.5506489277 2.2841949463    0.550 -0.940  3.6956  4.853    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.27e-15      0.00 7.513e-01 2.486e-01 2.937e-05 7.923e-06 7.186e-05 -1.000 1.613e-04 7.121 5.777 5.357 5.249
0.00015547 -2.00000 8.30103 0.6003244519 2.3213412762    0.600 -0.779  3.7156  4.809    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-14      0.00 7.515e-01 2.484e-01 2.935e-05 7.918e-06 7.181e-05 -1.000 1.637e-04 6.717 5.450 5.064 4.970
0.00015547 -2.00000 8.30103 0.6499999762 2.3520355225    0.650 -0.621  3.7364  4.769    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-14      0.00 7.518e-01 2.480e-01 2.931e-05 7.910e-06 7.174e-05 -1.000 1.638e-04 6.322 5.143 4.790 4.712
0.00015547 -2.00000 8.30103 0.6999999881 2.3779268265    0.700 -0.470  3.7583  4.738    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.17e-14      0.00 7.522e-01 2.477e-01 2.928e-05 7.898e-06 7.163e-05 -1.000 1.637e-04 5.945 4.868 4.544 4.483
0.00015547 -2.00000 8.30103 0.7500000000 2.3998889923    0.750 -0.329  3.7793  4.711    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -3e-14      0.00 7.528e-01 2.470e-01 2.883e-05 7.872e-06 7.150e-05 -1.000 1.636e-04 5.591 4.617 4.319 4.275
0.00015547 -2.00000 8.30103 0.8000000119 2.4187245369    0.800 -0.197  3.7962  4.675    0  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.1e-14      0.00 7.538e-01 2.460e-01 2.873e-05 7.845e-06 7.126e-05 -1.000 1.637e-04 5.264 4.377 4.104 4.071
0.00015547 -2.00000 8.30103 0.8500000238 2.4350347519    0.850 -0.075  3.8120  4.642    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.48e-14      0.00 7.537e-01 2.461e-01 2.876e-05 7.855e-06 7.135e-05 -1.000 1.637e-04 4.956 4.152 3.905 3.882
0.00015547 -2.00000 8.30103 0.8999999762 2.4492788315    0.899  0.042  3.8271  4.610    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.22e-14      0.00 7.538e-01 2.460e-01 2.875e-05 7.852e-06 7.133e-05 -1.000 1.637e-04 4.665 3.935 3.719 3.701
0.00015547 -2.00000 8.30103 0.9500000477 2.4618122578    0.950  0.152  3.8423  4.584    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.33e-14      0.00 7.537e-01 2.461e-01 2.875e-05 7.853e-06 7.134e-05 -1.000 1.636e-04 4.389 3.735 3.551 3.535
0.00015547 -2.00000 8.30103 1.0000000000 2.4729156494    1.000  0.255  3.8577  4.566    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.539e-01 2.460e-01 2.874e-05 7.851e-06 7.132e-05 -1.000 1.506e-04 4.134 3.556 3.405 3.391
0.00015547 -2.00000 8.30103 1.0035274029 2.4736509323    1.004  0.262  3.8589  4.566    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.19e-13      0.00 7.539e-01 2.460e-01 2.874e-05 7.850e-06 7.131e-05 -1.000 1.478e-04 4.116 3.545 3.396 3.382
0.00015547 -2.00000 8.30103 1.0499999523 2.4828116894    1.050  0.351  3.8743  4.558    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 7.540e-01 2.459e-01 2.873e-05 7.848e-06 7.129e-05 -1.000 1.182e-04 3.894 3.401 3.285 3.272
0.00015547 -2.00000 8.30103 1.1000000238 2.4916803837    1.099  0.440  3.8929  4.562    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-13      0.00 7.541e-01 2.457e-01 2.872e-05 7.844e-06 7.127e-05 -1.000 1.636e-04 3.669 3.274 3.196 3.183
0.00015547 -2.00000 8.30103 1.1499999762 2.4996678829    1.149  0.525  3.9121  4.573    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-13      0.00 7.543e-01 2.456e-01 2.871e-05 7.842e-06 7.124e-05 -1.000 1.637e-04 3.456 3.167 3.125 3.112
0.00015547 -2.00000 8.30103 1.2000000477 2.5068950653    1.200  0.606  3.9302  4.584    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-13      0.00 7.543e-01 2.455e-01 2.870e-05 7.839e-06 7.122e-05 -1.000 1.637e-04 3.255 3.073 3.059 3.046
0.00015547 -2.00000 8.30103 1.2500000000 2.5134611130    1.250  0.683  3.9473  4.593    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.75e-13      0.00 7.544e-01 2.454e-01 2.869e-05 7.836e-06 7.119e-05 -1.000 1.637e-04 3.064 2.993 2.998 2.985
