# File generated by CMD 3.4 (http://stev.oapd.inaf.it/cmd) on Mon Apr 26 16:54:30 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.00024632 -1.80000 8.39794 0.1599999964 1.5372931957    0.160 -2.220  3.5919  5.181    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-16      0.00 7.505e-01 2.492e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 10.319 8.657 8.140 7.974
0.00024632 -1.80000 8.39794 0.1891844422 1.6558415890    0.189 -2.084  3.6013  5.156    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.33e-16      0.00 7.505e-01 2.492e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 9.981 8.347 7.826 7.656
0.00024632 -1.80000 8.39794 0.2000000179 1.6938792467    0.200 -2.034  3.6045  5.143    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.01e-16      0.00 7.505e-01 2.492e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 9.855 8.231 7.709 7.539
0.00024632 -1.80000 8.39794 0.2500000298 1.8403259516    0.250 -1.847  3.6158  5.098    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.01e-15      0.00 7.504e-01 2.493e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 9.387 7.795 7.272 7.104
0.00024632 -1.80000 8.39794 0.2554453909 1.8539552689    0.255 -1.830  3.6169  5.094    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-15      0.00 7.504e-01 2.493e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 9.344 7.754 7.232 7.064
0.00024632 -1.80000 8.39794 0.3090699017 1.9707288742    0.309 -1.672  3.6264  5.058    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-15      0.00 7.503e-01 2.494e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.951 7.388 6.868 6.706
0.00024632 -1.80000 8.39794 0.3136435151 1.9794564247    0.314 -1.659  3.6271  5.054    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-15      0.00 7.504e-01 2.494e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.683e-04 8.917 7.356 6.837 6.674
0.00024632 -1.80000 8.39794 0.3342129886 2.0167572498    0.334 -1.605  3.6303  5.041    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.63e-15      0.00 7.504e-01 2.494e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 8.784 7.232 6.714 6.554
0.00024632 -1.80000 8.39794 0.3500000238 2.0434176922    0.350 -1.567  3.6327  5.032    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.76e-15      0.00 7.504e-01 2.493e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 8.688 7.143 6.627 6.469
0.00024632 -1.80000 8.39794 0.4000000358 2.1185026169    0.400 -1.428  3.6422  4.989    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.341 6.823 6.313 6.163
0.00024632 -1.80000 8.39794 0.4500000477 2.1822810173    0.450 -1.276  3.6561  4.944    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.35e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 7.960 6.482 5.988 5.851
0.00024632 -1.80000 8.39794 0.5000000000 2.2374541759    0.500 -1.112  3.6735  4.895    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.9e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 7.551 6.127 5.658 5.537
0.00024632 -1.80000 8.39794 0.5044873357 2.2420327663    0.505 -1.097  3.6752  4.890    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.08e-15      0.00 7.507e-01 2.491e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.683e-04 7.511 6.094 5.627 5.507
0.00024632 -1.80000 8.39794 0.5500000715 2.2836585045    0.550 -0.949  3.6918  4.846    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.18e-15      0.00 7.513e-01 2.484e-01 4.810e-05 1.298e-05 1.177e-04 -1.000 2.683e-04 7.143 5.784 5.348 5.241
0.00024632 -1.80000 8.39794 0.6000000238 2.3211214542    0.600 -0.785  3.7126  4.804    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-14      0.00 7.516e-01 2.482e-01 4.806e-05 1.297e-05 1.176e-04 -1.000 2.682e-04 6.733 5.452 5.057 4.964
0.00024632 -1.80000 8.39794 0.6499999762 2.3520355225    0.650 -0.626  3.7341  4.765    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.53e-14      0.00 7.520e-01 2.478e-01 4.800e-05 1.295e-05 1.175e-04 -1.000 2.682e-04 6.334 5.143 4.785 4.707
0.00024632 -1.80000 8.39794 0.6999999881 2.3779268265    0.700 -0.474  3.7563  4.735    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.16e-14      0.00 7.524e-01 2.474e-01 4.793e-05 1.293e-05 1.173e-04 -1.000 2.681e-04 5.956 4.865 4.539 4.478
0.00024632 -1.80000 8.39794 0.7500000000 2.3998889923    0.750 -0.333  3.7775  4.708    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -2.98e-14      0.00 7.531e-01 2.466e-01 4.718e-05 1.288e-05 1.170e-04 -1.000 2.681e-04 5.602 4.615 4.317 4.272
0.00024632 -1.80000 8.39794 0.8000000119 2.4187245369    0.800 -0.201  3.7941  4.670    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.08e-14      0.00 7.545e-01 2.452e-01 4.696e-05 1.282e-05 1.165e-04 -1.000 2.682e-04 5.272 4.371 4.096 4.063
0.00024632 -1.80000 8.39794 0.8500000238 2.4350347519    0.850 -0.078  3.8098  4.637    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.46e-14      0.00 7.544e-01 2.454e-01 4.700e-05 1.284e-05 1.166e-04 -1.000 2.590e-04 4.966 4.146 3.897 3.873
0.00024632 -1.80000 8.39794 0.8975404501 2.4486205578    0.897  0.034  3.8240  4.605    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.13e-14      0.00 7.545e-01 2.452e-01 4.699e-05 1.283e-05 1.166e-04 -1.000 2.520e-04 4.686 3.937 3.716 3.697
0.00024632 -1.80000 8.39794 0.8999999762 2.4492788315    0.899  0.039  3.8247  4.603    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.22e-14      0.00 7.545e-01 2.452e-01 4.699e-05 1.283e-05 1.166e-04 -1.000 2.516e-04 4.672 3.926 3.707 3.688
0.00024632 -1.80000 8.39794 0.9499999881 2.4618122578    0.950  0.149  3.8396  4.577    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.34e-14      0.00 7.544e-01 2.453e-01 4.699e-05 1.284e-05 1.166e-04 -1.000 2.683e-04 4.397 3.726 3.538 3.522
0.00024632 -1.80000 8.39794 1.0000000000 2.4729156494    1.000  0.252  3.8547  4.557    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.546e-01 2.452e-01 4.698e-05 1.283e-05 1.166e-04 -1.000 2.480e-04 4.140 3.544 3.388 3.373
0.00024632 -1.80000 8.39794 1.0004400015 2.4730076790    1.001  0.253  3.8549  4.557    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.546e-01 2.452e-01 4.698e-05 1.283e-05 1.166e-04 -1.000 2.475e-04 4.137 3.542 3.387 3.372
0.00024632 -1.80000 8.39794 1.0499999523 2.4828116894    1.050  0.348  3.8709  4.546    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.35e-13      0.00 7.547e-01 2.451e-01 4.696e-05 1.283e-05 1.165e-04 -1.000 2.056e-04 3.899 3.386 3.265 3.251
0.00024632 -1.80000 8.39794 1.1000000238 2.4916803837    1.099  0.439  3.8893  4.549    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-13      0.00 7.549e-01 2.449e-01 4.695e-05 1.282e-05 1.165e-04 -1.000 2.682e-04 3.673 3.256 3.172 3.159
0.00024632 -1.80000 8.39794 1.1499999762 2.4996678829    1.149  0.524  3.9083  4.559    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-13      0.00 7.550e-01 2.447e-01 4.692e-05 1.281e-05 1.164e-04 -1.000 2.682e-04 3.459 3.147 3.099 3.086
0.00024632 -1.80000 8.39794 1.2000000477 2.5068950653    1.199  0.606  3.9266  4.570    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-13      0.00 7.551e-01 2.446e-01 4.690e-05 1.281e-05 1.164e-04 -1.000 2.682e-04 3.256 3.051 3.032 3.019
0.00024632 -1.80000 8.39794 1.2500000000 2.5134611130    1.250  0.683  3.9438  4.579    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-13      0.00 7.553e-01 2.445e-01 4.688e-05 1.280e-05 1.163e-04 -1.000 2.682e-04 3.063 2.969 2.970 2.957
0.00024632 -1.80000 8.39794 1.2999999523 2.5194499493    1.300  0.756  3.9601  4.588    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-13      0.00 7.554e-01 2.443e-01 4.686e-05 1.280e-05 1.163e-04 -1.000 2.682e-04 2.879 2.893 2.910 2.898
0.00024632 -1.80000 8.39794 1.3500000238 2.5249314308    1.350  0.828  3.9759  4.596    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-13      0.00 7.555e-01 2.442e-01 4.684e-05 1.279e-05 1.162e-04 -1.000 2.682e-04 2.699 2.821 2.849 2.840
0.00024632 -1.80000 8.39794 1.3999999762 2.5299651623    1.400  0.898  3.9911  4.603    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-13      0.00 7.557e-01 2.441e-01 4.682e-05 1.279e-05 1.162e-04 -1.000 2.675e-04 2.526 2.752 2.788 2.782
0.00024632 -1.80000 8.39794 1.4391430616 2.5336263180    1.439  0.950  4.0024  4.608    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-13      0.00 7.558e-01 2.439e-01 4.680e-05 1.279e-05 1.162e-04 -1.000 2.680e-04 2.396 2.700 2.742 2.738
0.00024632 -1.80000 8.39794 1.4500000477 2.5346016884    1.450  0.964  4.0055  4.609    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.7e-13      0.00 7.558e-01 2.439e-01 4.680e-05 1.279e-05 1.162e-04 -1.000 2.682e-04 2.360 2.686 2.729 2.726
0.00024632 -1.80000 8.39794 1.5000000000 2.5388846397    1.500  1.028  4.0192  4.615    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.54e-13      0.00 7.559e-01 2.438e-01 4.678e-05 1.278e-05 1.161e-04 -1.000 2.681e-04 2.199 2.623 2.671 2.671
0.00024632 -1.80000 8.39794 1.5160208941 2.5401883125    1.516  1.048  4.0234  4.616    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-13      0.00 7.560e-01 2.438e-01 4.678e-05 1.278e-05 1.161e-04 -1.000 2.681e-04 2.149 2.603 2.653 2.654
0.00024632 -1.80000 8.39794 1.5499999523 2.5428512096    1.550  1.090  4.0322  4.619    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-13      0.00 7.560e-01 2.437e-01 4.676e-05 1.278e-05 1.161e-04 -1.000 2.682e-04 2.045 2.561 2.614 2.617
0.00024632 -1.80000 8.39794 1.5974636078 2.5463538170    1.597  1.147  4.0439  4.622    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.91e-14      0.00 7.562e-01 2.436e-01 4.675e-05 1.277e-05 1.160e-04 -1.000 2.681e-04 1.903 2.504 2.560 2.566
0.00024632 -1.80000 8.39794 1.6000000238 2.5465342999    1.600  1.150  4.0446  4.622    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -9.77e-14      0.00 7.562e-01 2.436e-01 4.675e-05 1.277e-05 1.160e-04 -1.000 2.681e-04 1.895 2.501 2.557 2.563
0.00024632 -1.80000 8.39794 1.6499999762 2.5499615669    1.649  1.208  4.0564  4.625    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.562e-01 2.435e-01 4.674e-05 1.277e-05 1.160e-04 -1.000 2.655e-04 1.750 2.441 2.500 2.509
0.00024632 -1.80000 8.39794 1.6840796471 2.5521640778    1.683  1.247  4.0642  4.626    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.563e-01 2.434e-01 4.673e-05 1.276e-05 1.160e-04 -1.000 2.663e-04 1.654 2.400 2.461 2.472
0.00024632 -1.80000 8.39794 1.6976937056 2.5530154705    1.697  1.262  4.0673  4.627    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.564e-01 2.434e-01 4.672e-05 1.276e-05 1.160e-04 -1.000 2.673e-04 1.615 2.384 2.446 2.457
0.00024632 -1.80000 8.39794 1.7055671215 2.5535008907    1.705  1.271  4.0690  4.627    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.564e-01 2.434e-01 4.672e-05 1.276e-05 1.160e-04 -1.000 2.674e-04 1.594 2.375 2.437 2.449
0.00024632 -1.80000 8.39794 1.7453871965 2.5558781624    1.744  1.314  4.0777  4.628    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.565e-01 2.433e-01 4.671e-05 1.276e-05 1.159e-04 -1.000 2.683e-04 1.484 2.328 2.392 2.406
0.00024632 -1.80000 8.39794 1.7855476141 2.5581529140    1.784  1.358  4.0863  4.629    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.565e-01 2.432e-01 4.670e-05 1.276e-05 1.159e-04 -1.000 2.618e-04 1.375 2.281 2.347 2.362
0.00024632 -1.80000 8.39794 1.7930808067 2.5585665703    1.792  1.366  4.0879  4.629    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.565e-01 2.432e-01 4.670e-05 1.276e-05 1.159e-04 -1.000 2.598e-04 1.355 2.272 2.338 2.354
0.00024632 -1.80000 8.39794 1.8407745361 2.5610954762    1.840  1.416  4.0976  4.629    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.566e-01 2.431e-01 4.669e-05 1.275e-05 1.159e-04 -1.000 2.652e-04 1.229 2.217 2.285 2.303
0.00024632 -1.80000 8.39794 1.8601467609 2.5620799065    1.859  1.436  4.1015  4.629    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.566e-01 2.431e-01 4.669e-05 1.275e-05 1.159e-04 -1.000 2.670e-04 1.179 2.194 2.263 2.282
0.00024632 -1.80000 8.39794 1.8884679079 2.5634777546    1.887  1.466  4.1070  4.628    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.567e-01 2.431e-01 4.668e-05 1.275e-05 1.159e-04 -1.000 2.608e-04 1.106 2.161 2.231 2.251
0.00024632 -1.80000 8.39794 1.9361618757 2.5657258034    1.935  1.514  4.1160  4.627    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.567e-01 2.430e-01 4.667e-05 1.275e-05 1.159e-04 -1.000 2.683e-04 0.985 2.105 2.177 2.199
0.00024632 -1.80000 8.39794 1.9760206938 2.5675089359    1.976  1.554  4.1232  4.625    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.568e-01 2.429e-01 4.666e-05 1.275e-05 1.158e-04 -1.000 2.683e-04 0.886 2.057 2.131 2.154
0.00024632 -1.80000 8.39794 1.9838552475 2.5678498745    1.984  1.561  4.1245  4.624    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.568e-01 2.429e-01 4.666e-05 1.275e-05 1.158e-04 -1.000 2.682e-04 0.866 2.048 2.122 2.145
0.00024632 -1.80000 8.39794 1.9891037941 2.5680766106    1.989  1.567  4.1255  4.624    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.568e-01 2.429e-01 4.666e-05 1.275e-05 1.158e-04 -1.000 2.682e-04 0.853 2.041 2.116 2.139
0.00024632 -1.80000 8.39794 2.0315487385 2.5698597431    2.031  1.608  4.1327  4.620    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.569e-01 2.428e-01 4.665e-05 1.275e-05 1.158e-04 -1.000 2.681e-04 0.749 1.989 2.065 2.090
0.00024632 -1.80000 8.39794 2.0465416908 2.5704693794    2.046  1.623  4.1351  4.618    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.569e-01 2.428e-01 4.665e-05 1.274e-05 1.158e-04 -1.000 2.681e-04 0.712 1.970 2.047 2.072
0.00024632 -1.80000 8.39794 2.0792424679 2.5717639923    2.078  1.655  4.1403  4.614    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.569e-01 2.428e-01 4.665e-05 1.274e-05 1.158e-04 -1.000 2.681e-04 0.633 1.928 2.006 2.032
0.00024632 -1.80000 8.39794 2.1269359589 2.5735702515    2.126  1.700  4.1475  4.607    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.570e-01 2.427e-01 4.664e-05 1.274e-05 1.158e-04 -1.000 2.681e-04 0.519 1.866 1.945 1.973
0.00024632 -1.80000 8.39794 2.1601672173 2.5747747421    2.159  1.732  4.1522  4.601    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.570e-01 2.427e-01 4.663e-05 1.274e-05 1.158e-04 -1.000 2.682e-04 0.440 1.821 1.902 1.930
0.00024632 -1.80000 8.39794 2.1746296883 2.5752856731    2.173  1.746  4.1542  4.598    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.570e-01 2.427e-01 4.663e-05 1.274e-05 1.158e-04 -1.000 2.682e-04 0.406 1.802 1.882 1.911
0.00024632 -1.80000 8.39794 2.1773035526 2.5753793716    2.176  1.748  4.1546  4.598    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.570e-01 2.427e-01 4.663e-05 1.274e-05 1.158e-04 -1.000 2.682e-04 0.400 1.798 1.879 1.908
0.00024632 -1.80000 8.39794 2.2223231792 2.5769166946    2.221  1.790  4.1604  4.588    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.571e-01 2.427e-01 4.663e-05 1.274e-05 1.158e-04 -1.000 2.574e-04 0.295 1.735 1.817 1.847
0.00024632 -1.80000 8.39794 2.2700166702 2.5784692764    2.269  1.834  4.1660  4.576    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.571e-01 2.426e-01 4.663e-05 1.274e-05 1.158e-04 -1.000 2.562e-04 0.185 1.666 1.749 1.780
0.00024632 -1.80000 8.39794 2.3177103996 2.5799484253    2.316  1.877  4.1714  4.563    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.553e-01 2.444e-01 4.707e-05 1.286e-05 1.168e-04 -1.000 2.677e-04 0.078 1.597 1.682 1.713
0.00024632 -1.80000 8.39794 2.3462002277 2.5807991028    2.345  1.902  4.1744  4.555    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.540e-01 2.458e-01 4.722e-05 1.290e-05 1.171e-04 -1.000 2.666e-04 0.015 1.556 1.641 1.673
0.00024632 -1.80000 8.39794 2.3654041290 2.5813593864    2.364  1.919  4.1762  4.549    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.530e-01 2.467e-01 4.732e-05 1.292e-05 1.174e-04 -1.000 2.583e-04 -0.029 1.526 1.611 1.644
0.00024632 -1.80000 8.39794 2.4217116833 2.5829429626    2.420  1.970  4.1812  4.529    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.524e-01 2.474e-01 4.741e-05 1.295e-05 1.176e-04 -1.000 2.450e-04 -0.154 1.436 1.523 1.556
0.00024632 -1.80000 8.39794 2.4879372120 2.5847005844    2.486  2.029  4.1862  4.502    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.516e-01 2.482e-01 4.751e-05 1.297e-05 1.178e-04 -1.000 2.670e-04 -0.302 1.325 1.413 1.447
0.00024632 -1.80000 8.39794 2.5529620647 2.5863246918    2.551  2.087  4.1904  4.472    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.490e-01 4.762e-05 1.300e-05 1.181e-04 -1.000 2.682e-04 -0.446 1.211 1.299 1.334
0.00024632 -1.80000 8.39794 2.5561785698 2.5864024162    2.555  2.089  4.1906  4.470    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.762e-05 1.300e-05 1.181e-04 -1.000 2.682e-04 -0.454 1.205 1.293 1.328
0.00024632 -1.80000 8.39794 2.6072006226 2.5876083374    2.606  2.135  4.1928  4.442    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.507e-01 2.491e-01 4.762e-05 1.300e-05 1.181e-04 -1.000 2.682e-04 -0.568 1.106 1.195 1.230
